,x,y,z,label
143228,123276,-1.266143715,-0.021680648,Regular
282989,-16485,-0.962706652,0.633144232,Regular
79228,187276,-0.702160868,0.81926505,Regular
106917,159587,0.677906954,-0.640818918,Regular
305673,-39169,0.095017733,-1.211434283,Regular
523931,-257427,-0.04904374,1.71695023,Regular
353381,-86877,1.786568146,0.471378704,Regular
191958,74546,1.412072455,0.103320078,Regular
47987,218517,0.86292614,-0.454017085,Regular
412629,-146125,-1.564120835,0.092460512,Regular
279042,-12538,0.842676122,-0.472782883,Regular
128337,138167,-0.348120823,0.771862476,Regular
453736,-187232,0.412625535,-0.903917496,Regular
184814,81690,-0.464489903,0.888040573,Regular
459117,-192613,0.690671871,-0.615939402,Regular
79906,186598,0.261832651,-1.059861062,Regular
495773,-229269,0.353067153,-0.961220661,Regular
209662,56842,0.153893248,-1.15474212,Regular
418179,-151675,0.622418028,-0.690809728,Regular
56075,210429,-1.232052844,0.046676437,Regular
506271,-239767,0.369060347,-0.939653402,Regular
158564,107940,1.574857234,0.258064887,Regular
322250,-55746,-1.572624905,0.195637964,Regular
212275,54229,-0.739027885,0.663933341,Regular
158298,108206,0.974653031,-0.343233816,Regular
208326,58178,0.796993495,-0.520664487,Regular
169177,97327,-1.285718596,0.233667892,Regular
185040,81464,-1.433824628,0.450138478,Regular
191150,75354,0.881626819,-0.434477231,Regular
311505,-45001,0.569793983,-0.744516051,Regular
116315,150189,-1.541593581,0.144314317,Regular
409936,-143432,-0.772643828,0.996861484,Regular
67052,199452,0.323616737,-0.990716334,Regular
76854,189650,0.79652345,-0.526453193,Regular
105780,160724,-0.324610349,0.610774351,Regular
425236,-158732,3.00951144,1.696555481,Regular
459935,-193431,-1.14183447,0.480732836,Regular
75425,191079,0.473911926,-0.846570933,Regular
155084,111420,1.693601589,0.383121019,Regular
249213,17291,0.723459774,2.288509176,Regular
336469,-69965,0.440172301,-0.874516305,Regular
508699,-242195,-1.071237419,0.316672403,Regular
33440,233064,1.961915192,0.648612551,Regular
352937,-86433,0.418777964,-0.887948952,Regular
397881,-131377,0.224805741,-1.080458206,Regular
368187,-101683,1.379102419,0.062059598,Regular
238958,27546,-0.358098981,1.157563151,Regular
153811,112693,-1.734526752,-0.023930607,Regular
455238,-188734,-0.801247839,0.582997076,Regular
350800,-84296,0.09960302,1.917383534,Regular
86176,180328,-1.319673907,0.608168888,Regular
286560,-20056,-0.409580714,1.049340943,Regular
323729,-57225,1.719115501,0.407459695,Regular
462552,-196048,-0.323370978,1.389264515,Regular
264141,2363,0.608466619,-0.701238184,Regular
434587,-168083,0.90200161,2.49825609,Regular
31766,234738,0.13278644,-1.18491676,Regular
149694,116810,-0.234351062,1.219791637,Regular
374854,-108350,-0.037734459,-1.342215001,Regular
60212,206292,-0.12892335,-1.446506809,Regular
531888,-265384,0.171768867,-1.142810515,Regular
359984,-93480,-0.150459427,0.457511867,Regular
402571,-136067,0.870652157,-0.438669705,Regular
6582,259922,0.270767587,-1.042605622,Regular
236364,30140,-1.143695598,0.323762575,Regular
83751,182753,-0.931284679,0.586831769,Regular
129563,136941,0.541587632,-0.77559511,Regular
203756,62748,1.400827514,0.078230026,Regular
318799,-52295,-1.100262752,0.545676275,Regular
532479,-265975,1.216604484,3.30070985,Regular
334007,-67503,-0.446442059,0.886056872,Regular
296462,-29958,0.630074421,-0.67799774,Regular
447600,-181096,1.669233045,0.358441326,Regular
276306,-9802,-0.127850898,-1.440189465,Regular
42688,223816,-0.099290671,1.15279214,Regular
384173,-117669,-0.035200697,-1.345385484,Regular
486562,-220058,-0.187931205,1.289594183,Regular
39872,226632,0.436787948,-0.882184936,Regular
244521,21983,1.061919308,2.191215911,Regular
446764,-180260,0.895809723,-0.40776778,Regular
29607,236897,0.839633274,-0.476807377,Regular
407548,-141044,1.200150129,-0.116402904,Regular
345889,-79385,-0.370834787,1.241121308,Regular
416629,-150125,-1.777169898,0.059372578,Regular
71252,195252,-0.255582594,1.198700245,Regular
477470,-210966,0.592239108,-0.711031684,Regular
82963,183541,-0.446152769,0.993943063,Regular
123899,142605,2.160684297,0.845477499,Regular
492799,-226295,-1.80561029,-0.259745531,Regular
307784,-41280,0.397779777,-0.917582809,Regular
106429,160075,-0.721478128,0.334726958,Regular
256561,9943,0.248549462,-1.071162227,Regular
78454,188050,0.548973783,-0.770898411,Regular
101624,164880,2.576149659,1.257478405,Regular
89464,177040,-0.290727468,1.289459271,Regular
56975,209529,-1.000587748,0.524207195,Regular
519379,-252875,-0.18553602,-1.497219829,Regular
194505,71999,-1.09843616,0.550221756,Regular
362965,-96461,-0.08325591,1.849466908,Regular
221133,45371,-0.331789236,0.766414755,Regular
200823,65681,1.6125624,0.295035537,Regular
439782,-173278,-0.728164276,0.553987718,Regular
527769,-261265,-0.244532872,-1.548508437,Regular
49458,217046,0.770585495,-0.545007242,Regular
63781,202723,0.410343205,-0.907365233,Regular
331979,-65475,0.511496618,-0.803668341,Regular
340044,-73540,-0.857814034,1.223753228,Regular
278820,-12316,0.834647751,-0.483623908,Regular
412935,-146431,-1.157371887,0.477255419,Regular
400342,-133838,0.525963657,-0.788848661,Regular
45033,221471,-0.082186652,-1.40411503,Regular
289883,-23379,-0.812338324,0.916937691,Regular
407936,-141432,0.987038612,-0.324610851,Regular
78903,187601,0.501828921,-0.808664405,Regular
164732,101772,-1.151893856,0.258661965,Regular
366030,-99526,0.4013811,-0.91701224,Regular
16116,250388,1.482566779,0.172074336,Regular
512421,-245917,-0.65662371,-0.069103316,Regular
86563,179941,1.673516483,0.360393288,Regular
74951,191553,-1.077564728,0.578712701,Regular
106044,160460,0.693218091,-0.621035399,Regular
532680,-266176,1.163434084,-0.152688888,Regular
65217,201287,-0.408114769,1.00035549,Regular
50897,215607,-0.413597063,1.122322304,Regular
462587,-196083,-2.540102,-0.888961746,Regular
387566,-121062,1.135506648,-0.177514374,Regular
131256,135248,0.706222625,2.273277011,Regular
102011,164493,0.256596853,-1.066316786,Regular
242060,24444,-1.878162153,-0.318966665,Regular
51838,214666,0.669043035,-0.642563371,Regular
499120,-232616,-1.703713702,-0.347177855,Regular
216793,49711,0.392571076,-0.925761477,Regular
525829,-259325,0.375272272,-0.935299554,Regular
325862,-59358,-1.044885803,0.678634534,Regular
453424,-186920,0.398423519,1.853918766,Regular
381357,-114853,0.96589281,2.425380222,Regular
187467,79037,-1.266861656,0.807322808,Regular
355593,-89089,0.294281616,-1.022210851,Regular
530042,-263538,-1.752053856,0.214446873,Regular
52304,214200,1.266640254,-0.052831901,Regular
104318,162186,-1.05010236,0.41192633,Regular
87728,178776,-0.186797274,1.253379156,Regular
450878,-184374,0.194292152,-1.120906323,Regular
281964,-15460,1.291170415,-0.023711902,Regular
341707,-75203,1.297872905,-0.017275371,Regular
10064,256440,-1.096045216,0.721942469,Regular
396204,-129700,-1.439239914,0.262032837,Regular
116332,150172,0.85397568,1.525221582,Regular
386993,-120489,-1.465875044,0.177202797,Regular
397231,-130727,0.547930219,1.499999413,Regular
251440,15064,0.424775388,-0.883500756,Regular
64543,201961,1.691405868,0.3730877,Regular
131109,135395,-1.124097071,0.178804849,Regular
407517,-141013,-0.200774454,0.722252518,Regular
181383,85121,0.544114682,-0.76555044,Regular
343801,-77297,-1.228668621,0.477008641,Regular
517809,-251305,0.395704808,1.354158452,Regular
229380,37124,0.792897846,-0.519386873,Regular
379473,-112969,-0.484161019,1.139924156,Regular
106432,160072,1.042139609,-0.276715619,Regular
436078,-169574,0.788345505,-0.51571655,Regular
339627,-73123,0.192789508,-1.1220496,Regular
22716,243788,1.103799384,-0.219188445,Regular
225737,40767,-0.101056156,-1.413268794,Regular
409694,-143190,0.626986584,2.158601978,Regular
309048,-42544,0.139699036,1.945428189,Regular
388045,-121541,0.140367925,1.731501119,Regular
531838,-265334,0.40251216,-0.905301838,Regular
360839,-94335,-0.59610993,0.630847584,Regular
17845,248659,0.329177915,-0.986499654,Regular
368407,-101903,1.155343531,-0.153211735,Regular
431905,-165401,0.381621582,-0.93399492,Regular
158644,107860,-0.345939044,-1.662898773,Regular
444666,-178162,-0.429194457,1.026415355,Regular
318860,-52356,0.445014301,-0.870252708,Regular
492094,-225590,0.9878032,-0.321334841,Regular
519989,-253485,-0.088325143,-1.392818102,Regular
334492,-67988,0.532326313,-0.781491975,Regular
162267,104237,-1.36004532,0.07558424,Regular
49653,216851,-0.893867896,0.620342485,Regular
215756,50748,-0.509822746,1.022413066,Regular
118572,147932,0.531896133,1.216699844,Regular
309846,-43342,0.358419583,-0.948477427,Regular
89896,176608,-1.806743949,-0.047683123,Regular
362857,-96353,1.140196208,-0.177729709,Regular
118905,147599,0.551127664,-0.762944391,Regular
429013,-162509,0.134525507,1.586768421,Regular
126281,140223,-1.15813952,0.261341324,Regular
512272,-245768,-1.331361095,-0.024200551,Regular
129534,136970,1.95432729,0.636895689,Regular
272502,-5998,-0.691456019,0.672471503,Regular
372247,-105743,-0.083354689,1.385603875,Regular
168262,98242,-1.060600496,0.583570305,Regular
153136,113368,0.708231122,-0.612520429,Regular
58172,208332,-1.121327544,0.390276998,Regular
8670,257834,-0.855846047,-2.167622681,Regular
483591,-217087,0.510990799,-0.798174839,Regular
152125,114379,-1.275988429,0.069253101,Regular
366929,-100425,-1.351591243,0.621725909,Regular
442491,-175987,0.037294509,1.562010359,Regular
13891,252613,-0.307040711,1.417679528,Regular
505580,-239076,-1.133881349,0.47374133,Regular
415265,-148761,0.333536036,1.938250309,Regular
328051,-61547,-1.381637442,0.078476821,Regular
460634,-194130,-0.857389712,0.547070694,Regular
260491,6013,0.715124504,-0.594653083,Regular
89429,177075,-0.356851129,1.049295404,Regular
395120,-128616,-0.252642366,0.888354026,Regular
21011,245493,-2.437550883,-0.972573858,Regular
256227,10277,-0.882593242,0.207566409,Regular
179136,87368,-1.606580136,-0.567972529,Regular
487496,-220992,-0.412958781,0.936678529,Regular
267224,-720,-1.231110712,0.21542126,Regular
15710,250794,0.729207332,-0.583172177,Regular
406135,-139631,0.57947886,-0.734016107,Regular
448190,-181686,-1.066546244,0.520818921,Regular
107769,158735,-0.975278288,0.55231184,Regular
349558,-83054,1.08415442,-0.222235517,Regular
268880,-2376,1.152838567,-0.156086167,Regular
422436,-155932,-0.757047947,0.915238615,Regular
8026,258478,1.4419538,0.129063251,Regular
120990,145514,0.291835706,1.15086341,Regular
450189,-183685,-0.984069927,0.978410915,Regular
375520,-109016,-1.260599139,-0.341867718,Regular
378230,-111726,-2.109593128,-0.08640947,Regular
299182,-32678,-0.787051632,0.574637211,Regular
415731,-149227,0.095611545,-1.210965098,Regular
383270,-116766,1.285810996,-0.027940727,Regular
426519,-160015,1.593280422,0.280216966,Regular
421929,-155425,0.585572367,-0.722018873,Regular
522086,-255582,1.04789701,-0.264454775,Regular
320559,-54055,0.995127054,-0.312874032,Regular
82281,184223,-0.402668278,1.130618407,Regular
303170,-36666,1.841833601,0.528462279,Regular
224965,41539,-0.028466094,-1.343587477,Regular
292239,-25735,-0.0711951,1.346100462,Regular
105351,161153,0.803123821,-0.507769928,Regular
460629,-194125,1.610671115,3.18138114,Regular
111963,154541,-0.02869766,-1.339333614,Regular
64709,201795,-1.184132389,0.265378657,Regular
363929,-97425,0.038223111,1.602057048,Regular
362497,-95993,-1.502085165,0.024113746,Regular
80761,185743,-0.182782932,-1.495766534,Regular
405387,-138883,0.507750055,-0.810215998,Regular
339486,-72982,0.093618595,-1.220882279,Regular
261614,4890,-1.352240821,0.212348367,Regular
365302,-98798,-1.785766334,-0.257714823,Regular
477138,-210634,-0.996688186,-2.304840193,Regular
333012,-66508,-0.545381521,0.982224653,Regular
460896,-194392,1.06853946,-0.236248175,Regular
62139,204365,0.791210914,-0.527854778,Regular
121784,144720,-0.835622563,0.701285988,Regular
156867,109637,1.685159824,0.367361956,Regular
37302,229202,-0.050067786,-1.365686162,Regular
43298,223206,0.125539951,-1.185427413,Regular
107395,159109,0.250277832,-1.066138039,Regular
362738,-96234,-0.666935636,1.105597688,Regular
123588,142916,-0.156368193,1.305523292,Regular
255424,11080,-1.160143373,0.38933279,Regular
40954,225550,-0.869278101,0.588375976,Regular
43472,223032,-1.845675583,-0.23817731,Regular
33029,233475,-0.982280257,0.78774074,Regular
384065,-117561,0.03918013,-1.267920579,Regular
122333,144171,-0.454703816,0.817583841,Regular
26903,239601,1.476203792,0.154616052,Regular
197969,68535,1.229878059,2.963697009,Regular
59958,206546,0.61767938,-0.696974757,Regular
220266,46238,-1.607814752,-0.005756966,Regular
466358,-199854,0.180748788,-1.13015195,Regular
75543,190961,-0.14701288,-1.463362345,Regular
314697,-48193,-1.107141666,0.593986973,Regular
318067,-51563,-0.303007961,1.104490442,Regular
242327,24177,0.843715206,2.18152133,Regular
303065,-36561,-0.859525381,0.417021928,Regular
88865,177639,0.235291974,-1.07612438,Regular
514748,-248244,-1.28860809,0.539660487,Regular
474306,-207802,-0.328428532,0.947531203,Regular
234734,31770,-1.522428473,-0.063889575,Regular
329738,-63234,1.449911803,0.131932419,Regular
373907,-107403,1.573021379,0.255565185,Regular
11387,255117,-1.281858968,-0.081205472,Regular
438372,-171868,-0.922245509,0.457534401,Regular
443152,-176648,0.165369485,-1.152095234,Regular
195958,70546,-0.07334833,-1.389766423,Regular
260997,5507,-0.23484058,1.227403541,Regular
224280,42224,2.197146994,0.887786139,Regular
447535,-181031,0.522984562,-0.789590365,Regular
409992,-143488,0.232641745,-1.079665836,Regular
6436,260068,0.813577767,-0.502487194,Regular
119419,147085,-0.26134327,1.105630337,Regular
510459,-243955,-1.200324545,0.242444181,Regular
503456,-236952,3.001235508,1.695508509,Regular
489758,-223254,-0.129326942,-1.440257491,Regular
339101,-72597,0.766130251,-0.549337187,Regular
74051,192453,-0.961519273,0.504148569,Regular
237954,28550,0.685859017,-0.623076587,Regular
50773,215731,-0.591173803,0.973345584,Regular
39385,227119,-0.25983383,1.192047019,Regular
193031,73473,0.534351392,-0.781762298,Regular
116677,149827,0.4868151,-0.827437208,Regular
356480,-89976,0.152438259,1.507916386,Regular
204297,62207,0.773892769,-0.535196691,Regular
340340,-73836,0.60385872,2.374813365,Regular
87915,178589,1.715355841,0.4022405,Regular
532687,-266183,1.428616312,0.12405004,Regular
5946,260558,-1.311054421,0.301969962,Regular
527363,-260859,-1.351484986,0.27757618,Regular
242341,24163,0.359770458,-0.954613271,Regular
56314,210190,-1.131719924,0.501389507,Regular
306706,-40202,1.300066457,-0.012692143,Regular
100890,165614,1.563183666,0.240410207,Regular
315707,-49203,-0.771736533,1.038596741,Regular
254385,12119,0.033176985,1.680543988,Regular
427422,-160918,-1.325133659,0.454123547,Regular
314113,-47609,1.17503194,-0.142675054,Regular
308874,-42370,-1.271715242,-0.066979344,Regular
471505,-205001,-2.480082893,-0.950093948,Regular
129932,136572,0.605704025,-0.704330614,Regular
110681,155823,-0.337239938,0.966914736,Regular
159372,107132,0.487603592,-0.822916649,Regular
355980,-89476,-0.796893537,0.290272405,Regular
216522,49982,-1.108944217,0.638365716,Regular
101678,164826,-1.317378008,0.293990122,Regular
196076,70428,-0.992891803,0.513589408,Regular
310660,-44156,-1.812487638,0.343531311,Regular
527082,-260578,1.314510738,0.011922231,Regular
265078,1426,0.753328788,-0.562491434,Regular
48153,218351,1.978099818,0.656791076,Regular
281640,-15136,-1.891271839,-0.531125668,Regular
164327,102177,0.603278064,-0.710032111,Regular
479589,-213085,-0.118976057,-1.422474394,Regular
446411,-179907,1.24254062,-0.063854079,Regular
136886,129618,-0.873618086,0.64248122,Regular
102104,164400,-0.784072273,0.76868195,Regular
476307,-209803,2.063644954,0.756131566,Regular
347542,-81038,-0.284715394,0.630263385,Regular
258922,7582,1.041526399,-0.273128504,Regular
515431,-248927,0.621651974,-0.690011087,Regular
420600,-154096,-0.121009879,1.313134577,Regular
442453,-175949,0.024581117,-1.292345007,Regular
275899,-9395,-1.239797231,-0.023362481,Regular
92710,173794,-0.960665839,0.67980932,Regular
394981,-128477,-0.109196717,-1.426494629,Regular
484487,-217983,-1.408575604,0.314290646,Regular
270302,-3798,0.509773635,-0.799410646,Regular
297703,-31199,-0.951712825,0.751722986,Regular
481331,-214827,0.97778831,-0.334628824,Regular
384767,-118263,0.855282927,-0.458800061,Regular
395207,-128703,-1.13545022,0.644539846,Regular
460853,-194349,-0.51262887,0.465324563,Regular
378980,-112476,0.272466865,-1.0409281,Regular
316573,-50069,1.212220075,-0.10201759,Regular
67579,198925,1.097513053,-0.216983901,Regular
404075,-137571,-0.863144924,0.423422956,Regular
3151,263353,-0.067233789,1.644643281,Regular
30205,236299,-1.697364911,-0.613614219,Regular
288201,-21697,0.663840799,-0.654215062,Regular
502239,-235735,0.774654693,-0.536399778,Regular
202836,63668,0.542495133,-0.77333067,Regular
100827,165677,-0.147712859,-1.458289577,Regular
25641,240863,-1.286052042,0.169399074,Regular
515093,-248589,0.452755659,-0.858896989,Regular
422587,-156083,0.56742476,-0.748922835,Regular
436320,-169816,-1.823077074,-0.207008361,Regular
531308,-264804,1.323198611,0.021137923,Regular
35371,231133,1.874907231,0.553978541,Regular
201979,64525,-1.100298794,0.003953842,Regular
85684,180820,-2.082730373,-0.509341134,Regular
494158,-227654,-0.973669871,0.492277235,Regular
420141,-153637,1.36130949,0.051767777,Regular
